Latitude and Longitude,Class of Land,vh,vv,RVI,ndvi_mean,ndvi_max,ndvi_min
"(9.956710152716221, 105.51645001227251)",Rice,0.0224199444,0.0547451042,0.6264419562589872,0.5389314522944244,0.7277516697545681,0.2497760355026204
"(9.983509653666161, 105.53416493662849)",Rice,0.0207269862,0.1835053712,0.1293234861279202,0.5786473952076535,0.7774786474263454,0.3386009760632117
"(9.976241992391602, 105.48556245185699)",Rice,0.0119830891,0.1296547651,0.0984337807285466,0.5946161672821334,0.7628289670181121,0.3389053592577806
"(9.9512594067603, 105.51463309695396)",Rice,0.0284941532,0.1248900741,0.3202746531459599,0.5741802571266568,0.7591373054626215,0.3097414220948323
"(9.972608161754321, 105.53461916545811)",Rice,0.0270760991,0.1120712683,0.3433417707322981,0.5141204997821176,0.6516296388620572,0.2475762840617643
"(9.9785131365399, 105.52825996184316)",Rice,0.0378823914,0.1732940972,0.3039119137209925,0.5391229728737192,0.7563320429356304,0.1684334049501336
"(9.996682289726301, 105.5005520032351)",Rice,0.0354279988,0.0889335275,0.6082062209697318,0.5641040154096084,0.7687721683409692,0.2374256190490656
"(9.99259423025936, 105.52008384290963)",Rice,0.0288569145,0.1277232915,0.3164678089313695,0.5108508928752264,0.6807433732459637,0.0932212080812224
"(9.996228060896641, 105.51463309695396)",Rice,0.0359254107,0.470187217,0.0756470234264543,0.6114127079650266,0.7743934746819348,0.2846635926312663
"(9.989868857281401, 105.52053807173928)",Rice,0.0670701116,0.1392357498,0.741457366493427,0.5138508464315915,0.7119773285338356,0.1372480571356628
"(9.977150450050921, 105.5128161816354)",Rice,0.020283075,0.131513074,0.1953752538766879,0.5439187867583191,0.736005327268443,0.2288004766036316
"(9.953530550908601, 105.52871419067279)",Rice,0.0577620193,0.3039334416,0.2552753935315283,0.5895002631785127,0.8147581716553106,0.3141910862341032
"(9.973062390583982, 105.5209923005689)",Rice,0.0227246825,0.105886668,0.2970898261464332,0.5271472607076031,0.6604378415575829,0.241003030823194
"(9.990323086111061, 105.51054503748719)",Rice,0.026171485,0.1399364173,0.2501595570494957,0.5410042884508036,0.7897283885950948,0.1109968007025908
"(9.954893237397581, 105.52508036003567)",Rice,0.0227548908,0.0651344135,0.5269483933510707,0.5923790916262248,0.826904174838462,0.2491371369593926
"(9.969428559946701, 105.50191468972403)",Rice,0.0243309978,0.2455165386,0.1082984358791313,0.5829637564984472,0.7853845849647428,0.2310690233073853
"(9.972608161754321, 105.48965051132376)",Rice,0.0372166224,0.2129176259,0.2295650060101639,0.5931683791504249,0.794958112808763,0.2558002542323103
"(9.958072839205201, 105.52144652939856)",Rice,0.0265649278,0.1626104414,0.2104873816861664,0.5832437376214347,0.8049868908940006,0.2381638073175772
"(9.973970848243301, 105.48737936717555)",Rice,0.0500721447,0.1472474039,0.5113274545502542,0.6007362073653308,0.7815297910018354,0.3007033968522867
"(9.974879305902622, 105.48692513834592)",Rice,0.0370972045,0.063707903,0.8929928094018247,0.5998350973209144,0.7762579139040828,0.3053113319277832
"(9.97987582302888, 105.5141788681243)",Rice,0.0199739002,0.1066116467,0.2507137318113681,0.5245220553479026,0.7093450867989834,0.2319875715869362
"(9.99123154377038, 105.50191468972403)",Rice,0.0284799505,0.1936770827,0.1836025615648789,0.5419556428199553,0.8061504072423942,0.1904155593344897
"(9.95943552569418, 105.5323480213099)",Rice,0.0119916759,0.3890888691,0.020679137462615,0.5733269575441456,0.752080337746911,0.29799311096482
"(9.9626151275018, 105.52326344471712)",Rice,0.0230102036,0.0827203989,0.4061062028610104,0.5709361131528854,0.822951354939193,0.2274998784718192
"(9.952167864419621, 105.52689727535423)",Rice,0.0250755753,0.263523221,0.1024458987310008,0.5979064059524409,0.8138623506034834,0.3033443799058894
"(9.985780797814462, 105.54688334385838)",Rice,0.0227999762,0.0755978376,0.4461525789367449,0.5506206085904587,0.7447861969147248,0.2935042591196286
"(9.977150450050921, 105.51009080865757)",Rice,0.0132347802,0.1308617592,0.1113409094581457,0.5567921064195683,0.7996207840613032,0.1542484436061382
"(9.985780797814462, 105.50918235099826)",Rice,0.0180034805,0.1232583821,0.1819940995163894,0.5245130324073618,0.7988709694854569,0.1474152538533331
"(9.984418111325482, 105.5073654356797)",Rice,0.0215874203,0.1421744674,0.1914440434453095,0.531389519476472,0.794966156345019,0.1412721515210924
"(9.94807980495268, 105.51735846993179)",Rice,0.0301071946,0.200412184,0.1888009892549362,0.5835209500938936,0.768082609589407,0.2734993610740651
"(9.974879305902622, 105.49010474015338)",Rice,0.0321021229,0.0755531639,0.6513397415777263,0.5849089676529797,0.7827252635431433,0.2266328341425555
"(9.969428559946701, 105.49555548610908)",Rice,0.0201552138,0.216816783,0.099219163965368,0.597210762913102,0.7886104074276244,0.3169638190299677
"(9.999861891533921, 105.50645697802042)",Rice,0.0328991413,0.175578922,0.2507530875990942,0.5707387933108762,0.7743069395322664,0.1430857224736408
"(9.957164381545882, 105.53053110599134)",Rice,0.0149522759,0.2565399408,0.0516993245618244,0.6005219631423481,0.7930553298878043,0.2887296842913043
"(9.958981296864522, 105.51690424110214)",Rice,0.0781245977,0.0762279406,1.4403598888385316,0.5306622029099269,0.7024397090065639,0.2878622470676843
"(9.950805177930642, 105.51463309695396)",Rice,0.0238625836,0.0600614324,0.6064664756257415,0.5734986862673953,0.7568321451269584,0.3097414220948323
"(9.959889754523841, 105.53007687716172)",Rice,0.0240437612,0.2660937905,0.0954240153500024,0.5841380991183557,0.7682289872696532,0.2916908344351348
"(9.995319603237322, 105.50146046089439)",Rice,0.0140027367,0.0619188957,0.31683348129131,0.5439575162839827,0.7688245436322569,0.2307232930301797
"(9.9785131365399, 105.50918235099826)",Rice,0.0354273058,0.1766241342,0.2731526017016445,0.5518408460828271,0.7897941094721468,0.1507020725631915
"(9.959889754523841, 105.52508036003567)",Rice,0.0298313331,0.1054208279,0.4143359955533344,0.6051870651562437,0.824007996288485,0.2701403956852683
"(9.972608161754321, 105.48874205366448)",Rice,0.0114434231,0.1616772264,0.0679783494378036,0.5963618302796955,0.7912125980587739,0.2733584287691264
"(9.966703186968742, 105.50009777440548)",Rice,0.0257841144,0.1704642326,0.1904931263191134,0.5949116322426508,0.7914678350807727,0.2564607306175301
"(9.966703186968742, 105.53189379248028)",Rice,0.026603505,0.0667134225,0.6088742849465585,0.4816310158391208,0.6048834633881676,0.2087901312229124
"(9.987597713133102, 105.50509429153152)",Rice,0.0129193738,0.1057155579,0.1437484963210719,0.5334324732453235,0.7986063855372084,0.1362803939549298
"(9.9467171184637, 105.5241719023764)",Rice,0.0407342389,0.1904762238,0.2957931935545224,0.5943720041027339,0.812419408210972,0.2280515888725946
"(9.982146967177181, 105.52780573301351)",Rice,0.0231728852,0.2841665447,0.0828138040653184,0.5722128561664563,0.7755796580198789,0.3627583321956213
"(9.984418111325482, 105.49146742664232)",Rice,0.0831757858,0.1164475828,1.0758167214079657,0.5786196970124524,0.7446336058787144,0.2833714177930019
"(9.977604678880581, 105.52462613120602)",Rice,0.0131801134,0.0687267557,0.2582011806114282,0.5058295251965672,0.6696218634531744,0.2127218816850776
"(9.961252441012821, 105.51872115642072)",Rice,0.0167617463,0.3105702698,0.0463506851034682,0.5649010613911946,0.7629734036953282,0.2913712658796789
"(9.984418111325482, 105.50918235099826)",Rice,0.0270603504,0.164194718,0.2128828547897622,0.5250469972197848,0.7937723181646348,0.1474409347670447
"(9.955347466227241, 105.52598881769495)",Rice,0.0513166487,0.3077737391,0.2160935235525785,0.5827881160304127,0.8118355102616628,0.2718347332187729
"(9.97987582302888, 105.54052414024343)",Rice,0.019943336,0.8624818325,0.0135906388148801,0.5542107960835588,0.7347795779496361,0.270456224229068
"(9.958527068034861, 105.52462613120602)",Rice,0.0346424356,0.0713463947,0.7474505569703764,0.6096886985663604,0.833672737047058,0.269395195482152
"(9.985326568984801, 105.53416493662849)",Rice,0.0165257845,0.2745323181,0.054116983175704,0.5953165585050673,0.7916759829403424,0.3551117533034378
"(9.987597713133102, 105.52553458886531)",Rice,0.0173262879,0.07045421,0.3507690134501871,0.5385359208087586,0.6838739268094746,0.3309495431068732
"(9.978967365369561, 105.52553458886531)",Rice,0.0409302115,0.1421279907,0.4229043820158411,0.5104535784779188,0.6924937540143576,0.2656091980229462
"(9.977604678880581, 105.4878335960052)",Rice,0.018839512,0.2059961408,0.0970212119850388,0.5795506839287999,0.7563951195758178,0.2766383753757576
"(9.974879305902622, 105.52371767354674)",Rice,0.022191342,0.0378416963,0.8989796390748303,0.53164805061557,0.6932890868313674,0.2000401789577231
"(9.994865374407661, 105.51099926631684)",Rice,0.0324069299,0.2154375613,0.1891245555151053,0.5638880186288611,0.7749275148735714,0.1686523142664716
"(9.977604678880581, 105.53825299609522)",Rice,0.0095754042,0.12340644,0.0772871223692688,0.5558803016975007,0.7269682300960709,0.261673414581711
"(9.97351661941364, 105.54279528439164)",Rice,0.0273361765,0.1501898468,0.2416983074162088,0.5398503429964402,0.7731189471035129,0.3061931115261631
"(9.99577383206698, 105.50554852036115)",Rice,0.0214225799,0.1373602897,0.1982267125627262,0.5316839371318726,0.7639001297765512,0.2067707414992743
"(9.974879305902622, 105.48647090951627)",Rice,0.0442475602,0.1577685177,0.4100294794539632,0.6035076805585001,0.7757861735978815,0.3314200640176587
"(9.9671574157984, 105.52326344471712)",Rice,0.0238641817,0.1571269184,0.1915111138751082,0.5589035181470293,0.7901205427736707,0.1814410876959866
"(9.980784280688201, 105.5264430465246)",Rice,0.0326713286,0.1543028057,0.2921715255707554,0.5346185160217417,0.7232525070924627,0.3044862586569954
"(9.964432042820441, 105.4991893167462)",Rice,0.0206067078,0.1498259306,0.1681681551608301,0.592030847318458,0.7791893222482197,0.2643145376967252
"(9.981238509517862, 105.5060027491908",Rice,0.0205104481,0.0594419576,0.5197271572949052,0.5453469038092643,0.7875579567915939,0.131992636201777
"(9.98805194196276, 105.50554852036115)",Rice,0.0210659076,0.125383988,0.2182210565270691,0.5309195965498721,0.7928025750400551,0.1365824878707893
"(9.986689255473781, 105.49146742664232)",Rice,0.0169505998,0.418803215,0.0306885098075056,0.5860201957723467,0.75760992163953,0.3060014133950784
"(9.969428559946701, 105.49737240142764)",Rice,0.0272787977,0.1125985533,0.3444900879305334,0.5950107146583764,0.7896157361476747,0.2981932277186895
"(9.987597713133102, 105.50009777440548)",Rice,0.0290963743,0.0949615911,0.4543403646599998,0.554123858363559,0.8081614048461196,0.1694130935467646
"(9.977150450050921, 105.54279528439164)",Rice,0.0289202407,0.2279150933,0.151140442405598,0.5377477092912797,0.761464489483654,0.2482936393309463
"(9.973062390583982, 105.49101319781266)",Rice,0.0166454818,0.1113110185,0.1876769844611237,0.5902590950610171,0.7923144436978004,0.2614636711984457
"(9.952167864419621, 105.52190075822818)",Rice,0.0264220163,0.1264851391,0.2873208959582125,0.6057407144091164,0.8339415453893609,0.2263765541740675
"(9.985326568984801, 105.49782663025726)",Rice,0.015139753,0.1219100207,0.1468658056383807,0.5738103532125012,0.8088727723256408,0.1787697379509034
"(9.976241992391602, 105.48647090951627)",Rice,0.0241638627,0.1363817453,0.2335672172957202,0.5931465510129359,0.7638416356868161,0.3247810361116297
"(9.979421594199222, 105.49555548610908)",Rice,0.0305247065,0.0771115869,0.6040865076444414,0.5687076715827796,0.7511024195049917,0.2336252129532927
"(9.984418111325482, 105.54506642853983)",Rice,0.0290230848,0.1921562254,0.1901334806226309,0.5495515362466993,0.7130460162338754,0.2941594516628221
"(9.972608161754321, 105.53734453843595)",Rice,0.0216115192,0.1060249135,0.2786929293424052,0.5405645656297828,0.6954090947218271,0.3501143934742869
"(9.980784280688201, 105.49646394376836)",Rice,0.0329561271,0.130702287,0.3614570812541399,0.582346380485896,0.7778378963045341,0.2090327227487763
"(9.98487234015514, 105.50146046089439)",Rice,0.0292328261,0.1235900298,0.334644528695625,0.5472944367261163,0.8003078503563099,0.1370423393277403
"(9.961252441012821, 105.52598881769495)",Rice,0.0180195831,0.111098282,0.2085439498417141,0.5813822561382173,0.8014220655031676,0.2575275485614943
"(9.94989672027132, 105.51826692759107)",Rice,0.041636873,0.3044722974,0.1669004434062377,0.5951194477404272,0.7919361722995055,0.2584489759984152
"(9.98941462845174, 105.50827389333898)",Rice,0.0339058377,0.3414517641,0.1085935138074285,0.5386696726736633,0.7809883977514122,0.1516399690329368
"(9.97533353473228, 105.48556245185699)",Rice,0.026473809,0.0758882016,0.5261098423810692,0.6005419378731628,0.7669140806292043,0.3475134503766213
"(9.9830554248365, 105.53870722492488)",Rice,0.018428795,0.2708644271,0.0643128879599654,0.5621486345137018,0.74562511779676,0.3123350681171111
"(9.98805194196276, 105.5377987672656)",Rice,0.0326058827,0.2236132771,0.1815877427116164,0.5537711619770952,0.7555391183906045,0.3201236313892827
"(9.982146967177181, 105.49646394376836)",Rice,0.0299473051,0.1168034375,0.3687450089157016,0.5825375876382849,0.7850668109577743,0.1972713306851183
"(9.986689255473781, 105.50373160504259)",Rice,0.0343767703,0.0825893432,0.6373346205191188,0.5400926217852233,0.7946741609413611,0.1333220203623406
"(9.994411145578, 105.51781269876145)",Rice,0.0236919448,0.0526737384,0.6912158643595366,0.5634189032872153,0.7566639131683488,0.2435642476816573
"(9.982601196006842, 105.50327737621296)",Rice,0.0197233409,0.3513821363,0.0490099959659482,0.5527830574086351,0.7970021373701891,0.1230772930061185
"(9.978967365369561, 105.50418583387224)",Rice,0.0215745363,0.1448902935,0.1866330098621845,0.5574231520977887,0.8004268399774594,0.1369131577199928
"(10.001224578022901, 105.50464006270187)",Rice,0.0393844172,0.1302200556,0.4476006147736545,0.5624401798400804,0.7769085145804433,0.1932216461844029
"(9.96897433111704, 105.52371767354674)",Rice,0.0461768918,0.1130607277,0.6246381736733091,0.5527971135394987,0.773270135436768,0.1614520072560927
"(9.950805177930642, 105.52008384290963)",Rice,0.0379429162,0.1805236042,0.2895200959054432,0.6154043811113984,0.8284156003904449,0.2396523178807947
"(9.98941462845174, 105.4991893167462)",Rice,0.0360144898,0.4434247315,0.0823522657610904,0.5426091375694306,0.8059555675947737,0.1842044885432138
"(9.97351661941364, 105.53643608077667)",Rice,0.0257168692,0.1765637845,0.181324134278505,0.5402064700522881,0.6989762051805519,0.3397005870682352
"(9.97533353473228, 105.52144652939856)",Rice,0.0510740392,0.1414236873,0.546665784627176,0.4992869525187634,0.6287528478022552,0.2538680835814191
"(9.9671574157984, 105.49373857079053)",Rice,0.0315903947,0.3563678265,0.0929426669962146,0.5996703231623874,0.787619743382005,0.3131789250790463
"(9.967611644628061, 105.50827389333898)",Rice,0.0271383878,0.1467035115,0.2467200078628584,0.5575069880693204,0.7491887971569018,0.1765434651447871
"(9.982601196006842, 105.51690424110214)",Rice,0.0120873945,0.083991155,0.1784922562421328,0.474492288787409,0.6688312628262745,0.2403303244026265
"(9.9830554248365, 105.53825299609522)",Rice,0.0224464629,0.1709016412,0.1582238641935288,0.5668630046744492,0.7463191065170719,0.3110828448471073
"(9.968520102287382, 105.4946470284498)",Rice,0.0385742597,0.0773969218,0.7673283936120232,0.5990036731536328,0.7890911765190612,0.3234757404117617
"(9.974425077072961, 105.50645697802042)",Rice,0.0483944751,0.3999061882,0.1418729485466291,0.5577793267945425,0.7829455729019875,0.1438296772914853
"(9.96397781399078, 105.52371767354674)",Rice,0.0412669219,0.1317817718,0.4658119411265977,0.5710563243513996,0.8165355308121099,0.2098242246023779
"(9.991685772600041, 105.51645001227251)",Rice,0.0321239233,0.1137011126,0.4135754240890399,0.5639016928032263,0.7673680648015823,0.2416275417980168
"(9.985780797814462, 105.50872812216863)",Rice,0.0299648028,0.1466023475,0.2796483527785602,0.5279147289730513,0.7993714608475617,0.1463066322925118
"(9.981238509517862, 105.50373160504259)",Rice,0.0377613641,0.0657087639,0.8818790457803047,0.5560922928706162,0.8024411064513849,0.1162700228115045
"(9.971699704095002, 105.4923758843016)",Rice,0.0204433557,0.3674248159,0.0484018603863431,0.5933277651519704,0.788942267743306,0.2930652111683728
"(9.95307632207894, 105.51599578344286)",Rice,0.0160549153,0.1134039089,0.1746926094255964,0.5792710697603405,0.768079803481177,0.2799674077522989
"(9.97987582302888, 105.51554155461324)",Rice,0.0275311824,0.1142708883,0.3421948173609452,0.5124546446397816,0.662743953038928,0.2634241819027308
"(10.481616988271316, 104.91150805695796)",Non Rice,0.1138458773,0.2633318305,0.6633105857135403,0.6581381205195265,0.8301430239311202,0.4297496717980382
"(10.481162759441657, 104.91150805695796)",Non Rice,0.0891627669,0.180126965,0.7620888471967994,0.6599177113288426,0.832181910830674,0.4308847453020547
"(10.480708530611997, 104.91150805695796)",Non Rice,0.0534914583,0.263767153,0.27692777724226,0.661929522563732,0.8333392685131442,0.4237667053621384
"(10.480254301782336, 104.91150805695796)",Non Rice,0.0163278133,0.0946783498,0.225647950132915,0.6645466481996535,0.8343329016607423,0.4186479056722887
"(10.479800072952678, 104.91150805695796)",Non Rice,0.0463716723,0.2139178216,0.3007836118200103,0.665770826318638,0.8340593470022749,0.413096568873008
"(10.479345844123017, 104.91150805695796)",Non Rice,0.0254678093,0.0867207423,0.432637901609298,0.6686205619219133,0.835759210310837,0.4083897166618004
"(10.478891615293357, 104.91150805695796)",Non Rice,0.0440939143,0.0798340067,0.8489345828949908,0.6705297052461403,0.8366614156044172,0.4033118397498824
"(10.478437386463696, 104.91150805695796)",Non Rice,0.0196230542,0.2403594851,0.0829456518496726,0.6709222071438694,0.8367643644159244,0.397275271627565
"(10.477983157634037, 104.91150805695796)",Non Rice,0.062448319,0.2189861834,0.4180951330490602,0.6710412323927037,0.837175984530061,0.3942754838975424
"(10.477528928804377, 104.91150805695796)",Non Rice,0.042154219,0.1540635377,0.3983034820653135,0.6699054726237119,0.8373977505030659,0.3821499778785214
"(10.477074699974716, 104.91150805695796)",Non Rice,0.1839367598,0.2038779408,1.3065510631576005,0.6679320967633223,0.8371155103408341,0.3681462461692899
"(10.476620471145058, 104.91150805695796)",Non Rice,0.0435438752,0.0919011906,0.7291314368330216,0.6651985301933349,0.8372833688519705,0.3485303673334004
"(10.476166242315397, 104.91150805695796)",Non Rice,0.0616195314,0.2516222596,0.3489940563390494,0.6647564867841353,0.8382966546197028,0.3404677040837752
"(10.475712013485737, 104.91150805695796)",Non Rice,0.0294217691,0.1289511174,0.3202889216279027,0.6631059936584616,0.8385667521481625,0.3180401516668497
"(10.475257784656076, 104.91150805695796)",Non Rice,0.0517195351,0.2300805151,0.3145069961838214,0.6609919451257968,0.8382879853971722,0.3024256134701624
"(10.474803555826417, 104.91150805695796)",Non Rice,0.0106674489,0.1132617369,0.1010160665055458,0.6596285484926555,0.8384205653991511,0.2956569979689591
"(10.474349326996757, 104.91150805695796)",Non Rice,0.0327767581,0.2757537961,0.138503808749971,0.6590275203949783,0.8389306184921844,0.292374324564835
"(10.473895098167096, 104.91150805695796)",Non Rice,0.0344205536,0.0988449007,0.525061761961761,0.6603174149131603,0.8391683505511,0.3031509370512817
"(10.473440869337438, 104.91150805695796)",Non Rice,0.0390179493,0.0853302181,0.7030683822396693,0.6610121538780548,0.8393880452006687,0.3110312067490593
"(10.472986640507777, 104.91150805695796)",Non Rice,0.0345568061,0.1264151782,0.3978642698298926,0.6628317027473581,0.8398344375049258,0.3383774041420221
"(10.472532411678117, 104.91150805695796)",Non Rice,0.0591470376,0.096919626,0.9332419849976796,0.6641159039221557,0.8398618750288606,0.3659289492419437
"(10.472078182848456, 104.91150805695796)",Non Rice,0.0172549486,0.1420227289,0.1426258102341659,0.6639951501781777,0.8402359587816193,0.3809626253645131
"(10.471623954018797, 104.91150805695796)",Non Rice,0.0564324781,0.1998929232,0.413205605939047,0.6627390240911434,0.841772692915138,0.3555926667602657
"(10.481616988271316, 104.91196228578761)",Non Rice,0.0487541556,0.3009886742,0.2081872940757058,0.6628587391620883,0.8375508655674371,0.431356069201613
"(10.481162759441657, 104.91196228578761)",Non Rice,0.0424811952,0.1474619061,0.4230773689307708,0.664538450421189,0.8393344085056842,0.430719282489743
"(10.480708530611997, 104.91196228578761)",Non Rice,0.0573484264,0.1340161413,0.6562207469766967,0.6659966600863508,0.8395623565997307,0.4227722817675838
"(10.480254301782336, 104.91196228578761)",Non Rice,0.0196625143,0.1132272705,0.2276570853454506,0.6678712233431171,0.839218248248352,0.416558063003502
"(10.479800072952678, 104.91196228578761)",Non Rice,0.0754223391,0.1994938999,0.5747902547372371,0.6688366728522278,0.8383602932861295,0.4101814511443396
"(10.479345844123017, 104.91196228578761)",Non Rice,0.0601746216,0.336181134,0.2366204574418542,0.6711670158073494,0.8391498798757755,0.4043527486624343
"(10.478891615293357, 104.91196228578761)",Non Rice,0.0687528178,0.3139846623,0.3045399379031375,0.6729177827813286,0.8396578846403071,0.3994176100656913
"(10.478437386463696, 104.91196228578761)",Non Rice,0.1351788491,0.2882525623,0.7215202094671163,0.6727229156895805,0.8390004692167212,0.392530635063937
"(10.477983157634037, 104.91196228578761)",Non Rice,0.098407954,0.2420932651,0.621480187814991,0.6721318152626454,0.8385252516562542,0.389042861042861
"(10.477528928804377, 104.91196228578761)",Non Rice,0.0564619303,0.4002195895,0.1738895233989157,0.6707988273024871,0.8384429834847038,0.3771821556340453
"(10.477074699974716, 104.91196228578761)",Non Rice,0.0783557594,0.1040912867,1.1257996851160783,0.6687199716285455,0.837888819932145,0.3634755638168667
"(10.476620471145058, 104.91196228578761)",Non Rice,0.038610056,0.2451459914,0.2007672866849124,0.6659642076144925,0.8380574083022393,0.3437485006206127
"(10.476166242315397, 104.91196228578761)",Non Rice,0.0878801346,0.4393545985,0.2722012041527241,0.6656298882012964,0.8389721747404172,0.3370082303517051
"(10.475712013485737, 104.91196228578761)",Non Rice,0.0363393798,0.2331676632,0.1980482819227784,0.6644073001628491,0.8392572358993486,0.3190147130219402
"(10.475257784656076, 104.91196228578761)",Non Rice,0.0822875425,0.2341730446,0.5303733403230607,0.662808772061105,0.839043899554962,0.3081923686802969
"(10.474803555826417, 104.91196228578761)",Non Rice,0.0330146849,0.1282509267,0.3705169447889632,0.6609326739203845,0.8388519093623124,0.297698282876024
"(10.474349326996757, 104.91196228578761)",Non Rice,0.0102581643,0.0681360736,0.1893382041352264,0.6605026616067392,0.8393236220856937,0.2954267359698073
"(10.473895098167096, 104.91196228578761)",Non Rice,0.0705355778,0.0991982445,1.0715680265918492,0.6619510393848739,0.839571285882892,0.3081667614494036
"(10.473440869337438, 104.91196228578761)",Non Rice,0.0652039424,0.0995999128,0.995450625452544,0.6626178006593583,0.8398031604415811,0.3154244653447702
"(10.472986640507777, 104.91196228578761)",Non Rice,0.032892175,0.1411815584,0.3285481407808184,0.6642953903652555,0.8401857431305008,0.3407920760425552
"(10.472532411678117, 104.91196228578761)",Non Rice,0.0842665285,0.2660492659,0.4719033581584264,0.6661699371494098,0.8402737392332289,0.3689710876493745
"(10.472078182848456, 104.91196228578761)",Non Rice,0.0819525793,0.1398882121,0.8981354167918203,0.6660397515342161,0.8406461572463307,0.3797228428499899
"(10.471623954018797, 104.91196228578761)",Non Rice,0.0322400443,0.1173555999999999,0.4001980915710675,0.6631848566067589,0.8412512982934017,0.3463084187624106
"(10.471169725189137, 104.91196228578761)",Non Rice,0.0535261296,0.5354428291000001,0.1095898024526084,0.6617627458596179,0.8421845963787594,0.3244893111638955
"(10.470715496359476, 104.91196228578761)",Non Rice,0.045544792,0.2372415364,0.2585416178025493,0.6590973466058506,0.8419510347841419,0.3108114299677749
"(10.470261267529818, 104.91196228578761)",Non Rice,0.0375728197,0.1375498772,0.397518201515314,0.6574729813945104,0.84170953208411,0.3164503818848263
"(10.469807038700157, 104.91196228578761)",Non Rice,0.0422078073,0.1832760423,0.3239485324440059,0.6563426437217315,0.8426822527899308,0.3278662580747263
"(10.469352809870497, 104.91196228578761)",Non Rice,0.0961900875,0.355967015,0.3924835285312856,0.6250489047708827,0.8434926026670745,0.2745579567779961
"(10.468898581040836, 104.91196228578761)",Non Rice,0.0505741201,0.2544571757,0.2700448474263864,0.6208815999620975,0.8441092761209849,0.2680906278071663
"(10.468444352211177, 104.91196228578761)",Non Rice,0.0933740512,0.3250203729,0.4217163723028363,0.6193961433448499,0.8449495088760243,0.2620214395099541
"(10.467990123381517, 104.91196228578761)",Non Rice,0.0850486606,0.1979030669,0.659162791632919,0.6188365402183873,0.8464782930822843,0.262021439509954
"(10.467535894551856, 104.91196228578761)",Non Rice,0.0602092929,0.3444362879,0.2295847722079386,0.6209054090617917,0.8476689006359147,0.2620214395099541
"(10.467081665722198, 104.91196228578761)",Non Rice,0.0484645404,0.154475376,0.46681512992459,0.5727361400448996,0.8493056577262799,-0.0258620689655172
"(10.466627436892537, 104.91196228578761)",Non Rice,0.0751678422,0.2199252695,0.5142443259020465,0.5740982095760849,0.8496755325995584,-0.0258620689655172
"(10.466173208062877, 104.91196228578761)",Non Rice,0.0957628936,0.155866757,0.9391028531912164,0.5769072490043438,0.8496238699364218,-0.0258620689655172
"(10.465718979233216, 104.91196228578761)",Non Rice,0.0640288889,0.4551994801,0.1732153278818414,0.5782384497652775,0.8498358195962694,-0.025930803304202
"(10.465264750403557, 104.91196228578761)",Non Rice,0.1260523647,0.4815303087,0.3779883516966849,0.5789332225328377,0.8509919410692726,-0.0259950124688279
"(10.464810521573897, 104.91196228578761)",Non Rice,0.0528703816,0.2843275666,0.2483426287080652,0.5799319591652485,0.8519414067233183,-0.0259950124688279
"(10.464356292744236, 104.91196228578761)",Non Rice,0.0664335042,0.2351695448,0.4135110708720118,0.5796187811286593,0.8517468426205573,-0.0259950124688279
"(10.463902063914578, 104.91196228578761)",Non Rice,0.0890670866,0.5783207417,0.1950151891903671,0.5799641405208807,0.8518075133037615,-0.0259950124688279
"(10.463447835084917, 104.91196228578761)",Non Rice,0.0410522409,0.5596125126,0.0714688956638034,0.5813749442931785,0.8519449468010044,-0.0259950124688279
"(10.462993606255257, 104.91196228578761)",Non Rice,0.0507828332,0.1976501346,0.3696762415759085,0.5819923479152926,0.8524036003628076,-0.0259950124688279
"(10.462539377425596, 104.91196228578761)",Non Rice,0.0880208462,0.1720206589,0.787724392351993,0.5843865146552503,0.8534226685687868,-0.0259950124688279
"(10.462085148595937, 104.91196228578761)",Non Rice,0.0677047446,0.1393922716,0.7477008682439944,0.5856229701364958,0.8541487035960802,-0.0259950124688279
"(10.461630919766277, 104.91196228578761)",Non Rice,0.043721512,0.1550424695,0.412663653310526,0.5878442972321581,0.8549747479374693,-0.0259950124688279
"(10.461176690936616, 104.91196228578761)",Non Rice,0.0922690034,0.1709939688,0.8299636383923445,0.5888012260703464,0.8551029603561817,-0.0259950124688279
"(10.460722462106958, 104.91196228578761)",Non Rice,0.0568749607,0.0978486761,0.891469846901589,0.5897196339228652,0.8549094679142258,-0.0259950124688279
"(10.460268233277297, 104.91196228578761)",Non Rice,0.0211702231,0.1056028157,0.272965520325383,0.5899808405507593,0.8539545917798202,-0.0259950124688279
"(10.459814004447637, 104.91196228578761)",Non Rice,0.0364569128,0.1798879057,0.2767005855633664,0.5899891295007572,0.8520099739493023,-0.0259950124688279
"(10.459359775617976, 104.91196228578761)",Non Rice,0.0584227927,0.0873721689,1.0146580077313958,0.590420355449758,0.8509833494216155,-0.0259950124688279
"(10.458905546788317, 104.91196228578761)",Non Rice,0.0656206682,0.1747843176,0.5704344665830041,0.5899438848429132,0.8502409221177953,-0.0259950124688279
"(10.482071217100977, 104.91241651461723)",Non Rice,0.0348478407,0.1255837977,0.4049382227264616,0.6618999826421942,0.8381872239179657,0.425835243804177
"(10.481616988271316, 104.91241651461723)",Non Rice,0.0528346561,0.1487464905,0.5367393699186792,0.6644204332072511,0.8405897007046675,0.4300400869261401
